threshold,accuracy,precision,recall,f1
0.7594759475947594,0.47212394778577527,0.4446265191861259,0.926052332195677,0.6007934311283328
0.7595759575957596,0.47212394778577527,0.4446265191861259,0.926052332195677,0.6007934311283328
0.7596759675967597,0.47212394778577527,0.4446265191861259,0.926052332195677,0.6007934311283328
0.7597759775977598,0.47224594363791633,0.4446872439224256,0.926052332195677,0.6008488651042628
0.7598759875987598,0.47224594363791633,0.4446872439224256,0.926052332195677,0.6008488651042628
0.75997599759976,0.47224594363791633,0.4446872439224256,0.926052332195677,0.6008488651042628
0.7600760076007601,0.47224594363791633,0.4446872439224256,0.926052332195677,0.6008488651042628
0.7601760176017602,0.47224594363791633,0.4446872439224256,0.926052332195677,0.6008488651042628
0.7602760276027603,0.47224594363791633,0.4446872439224256,0.926052332195677,0.6008488651042628
0.7603760376037604,0.47224594363791633,0.4446872439224256,0.926052332195677,0.6008488651042628
0.7604760476047605,0.47224594363791633,0.4446872439224256,0.926052332195677,0.6008488651042628
0.7605760576057606,0.47224594363791633,0.4446872439224256,0.926052332195677,0.6008488651042628
0.7606760676067607,0.47224594363791633,0.4446872439224256,0.926052332195677,0.6008488651042628
0.7607760776077608,0.47236793949005734,0.444747985247917,0.926052332195677,0.6009043093106948
0.7608760876087609,0.47236793949005734,0.444747985247917,0.926052332195677,0.6009043093106948
0.760976097609761,0.47236793949005734,0.444747985247917,0.926052332195677,0.6009043093106948
0.761076107610761,0.47236793949005734,0.444747985247917,0.926052332195677,0.6009043093106948
0.7611761176117612,0.47236793949005734,0.444747985247917,0.926052332195677,0.6009043093106948
0.7612761276127613,0.47248993534219835,0.4448087431693989,0.926052332195677,0.6009597637504615
0.7613761376137614,0.4726119311943394,0.444869517693674,0.926052332195677,0.601015228426396
0.7614761476147615,0.4726119311943394,0.444869517693674,0.926052332195677,0.601015228426396
0.7615761576157616,0.47273392704648043,0.4449303088275485,0.926052332195677,0.6010707033413328
0.7616761676167617,0.47273392704648043,0.4449303088275485,0.926052332195677,0.6010707033413328
0.7617761776177618,0.47273392704648043,0.4449303088275485,0.926052332195677,0.6010707033413328
0.7618761876187619,0.47273392704648043,0.4449303088275485,0.926052332195677,0.6010707033413328
0.761976197619762,0.47273392704648043,0.4449303088275485,0.926052332195677,0.6010707033413328
0.7620762076207621,0.47273392704648043,0.4449303088275485,0.926052332195677,0.6010707033413328
0.7621762176217622,0.47273392704648043,0.4449303088275485,0.926052332195677,0.6010707033413328
0.7622762276227623,0.47273392704648043,0.4449303088275485,0.926052332195677,0.6010707033413328
0.7623762376237624,0.47273392704648043,0.4449303088275485,0.926052332195677,0.6010707033413328
0.7624762476247625,0.47273392704648043,0.4449303088275485,0.926052332195677,0.6010707033413328
0.7625762576257626,0.47248993534219835,0.44477856752323675,0.9254835039817975,0.6008124076809453
0.7626762676267627,0.4726119311943394,0.44483937115516065,0.9254835039817975,0.6008678792355276
0.7627762776277628,0.4726119311943394,0.44483937115516065,0.9254835039817975,0.6008678792355276
0.7628762876287629,0.4726119311943394,0.44483937115516065,0.9254835039817975,0.6008678792355276
0.762976297629763,0.4726119311943394,0.44483937115516065,0.9254835039817975,0.6008678792355276
0.7630763076307631,0.4726119311943394,0.44483937115516065,0.9254835039817975,0.6008678792355276
0.7631763176317632,0.4726119311943394,0.44483937115516065,0.9254835039817975,0.6008678792355276
0.7632763276327633,0.4726119311943394,0.44483937115516065,0.9254835039817975,0.6008678792355276
0.7633763376337634,0.47285592289862144,0.44496102830575684,0.9254835039817975,0.6009788530796935
0.7634763476347635,0.47285592289862144,0.44496102830575684,0.9254835039817975,0.6009788530796935
0.7635763576357636,0.47285592289862144,0.44496102830575684,0.9254835039817975,0.6009788530796935
0.7636763676367637,0.47285592289862144,0.44496102830575684,0.9254835039817975,0.6009788530796935
0.7637763776377638,0.47285592289862144,0.44496102830575684,0.9254835039817975,0.6009788530796935
0.7638763876387639,0.47273392704648043,0.4448851203501094,0.9251990898748578,0.6008496490579978
0.763976397639764,0.47273392704648043,0.4448851203501094,0.9251990898748578,0.6008496490579978
0.7640764076407641,0.47273392704648043,0.4448851203501094,0.9251990898748578,0.6008496490579978
0.7641764176417642,0.47273392704648043,0.4448851203501094,0.9251990898748578,0.6008496490579978
0.7642764276427643,0.47273392704648043,0.4448851203501094,0.9251990898748578,0.6008496490579978
0.7643764376437644,0.47273392704648043,0.4448851203501094,0.9251990898748578,0.6008496490579978
0.7644764476447645,0.47285592289862144,0.44494597182328,0.9251990898748578,0.6009051445460423
0.7645764576457647,0.47285592289862144,0.44494597182328,0.9251990898748578,0.6009051445460423
0.7646764676467647,0.47285592289862144,0.44494597182328,0.9251990898748578,0.6009051445460423
0.7647764776477648,0.47285592289862144,0.44494597182328,0.9251990898748578,0.6009051445460423
0.7648764876487649,0.47285592289862144,0.44494597182328,0.9251990898748578,0.6009051445460423
0.764976497649765,0.47285592289862144,0.44494597182328,0.9251990898748578,0.6009051445460423
0.7650765076507651,0.47285592289862144,0.44494597182328,0.9251990898748578,0.6009051445460423
0.7651765176517652,0.47273392704648043,0.4448700410396717,0.9249146757679181,0.6007759098466654
